app_name,genres
STAR WARS™: The Force Unleashed™ II,Action
Flight Control HD,Action
Flight Control HD,Casual
Patrician III,RPG
Patrician III,Simulation
Patrician III,Strategy
BIT.TRIP BEAT,Action
BIT.TRIP BEAT,Casual
BIT.TRIP BEAT,Indie
Theatre of War 2 - Battle for Caen,Simulation
Theatre of War 2 - Battle for Caen,Strategy
Woody Two-Legs: Attack of the Zombie Pirates,Casual
Clones,Adventure
Clones,Indie
Victoria II: Interwar Spritepack,Strategy
Front Mission Evolved: Wanzer Pack 2,Action
Pound of Ground,Action
Pat & Mat,Casual
Alternativa,Adventure
Fish Fillets 2,Casual
Fish Fillets 2,Indie
Archon Classic,Strategy
Archon Classic,Indie
Call of Duty®: Black Ops,Action
Rhythm Zone Tornado Visualizer DLC,Indie
Rhythm Zone Tornado Visualizer DLC,Casual
Arcadia,Casual
Arcadia,Indie
Oddworld: Munch's Oddysee,Action
Oddworld: Munch's Oddysee,Adventure
Oddworld: Munch's Oddysee,Strategy
Rhythm Zone DJ Table Visualizer DLC,Indie
Rhythm Zone DJ Table Visualizer DLC,Casual
Oddworld: Stranger's Wrath HD,Action
Oddworld: Stranger's Wrath HD,Adventure
Oddworld: Stranger's Wrath HD,Strategy
Clickr,Casual
Clickr,Indie
Back to the Future: The Game,Adventure
Grand Theft Auto III,Action
Grand Theft Auto: San Andreas,Action
Lara Croft GoL: Raziel and Kain Character Pack,Action
Lara Croft GoL: Raziel and Kain Character Pack,Adventure
Lara Croft GoL: Things that Go Boom - Challenge Pack 2,Action
Lara Croft GoL: Things that Go Boom - Challenge Pack 2,Adventure
Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,Action
Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,Adventure
Lara Croft GoL: All the Trappings - Challenge Pack 1,Action
Lara Croft GoL: All the Trappings - Challenge Pack 1,Adventure
Grand Theft Auto: Vice City,Action
Zeit²,Action
Zeit²,Indie
A.R.E.S.: Extinction Agenda,Action
A.R.E.S.: Extinction Agenda,Indie
APOX,Action
APOX,Indie
APOX,Strategy
Dead Space™ 2,Action
Drawn®: The Painted Tower,Adventure
Drawn®: The Painted Tower,Casual
Kaptain Brawe: A Brawe New World,Adventure
Wonder Boy III: Monster Lair,nan
Monday Night Combat,Action
Monday Night Combat,Strategy
Monday Night Combat,Indie
Monday Night Combat,Sports
Luxor: 5th Passage,Action
Luxor: 5th Passage,Adventure
Luxor: 5th Passage,Casual
Alien Soldier,Action
Shining in the Darkness,RPG
Light Crusader,RPG
Landstalker: The Treasures of King Nole,RPG
Gunstar Heroes,Action
ToeJam & Earl,Adventure
Streets of Rage 2,Action
Sonic The Hedgehog 2,Action
Sonic The Hedgehog 2,Adventure
Streets of Rage,Action
Sonic 3 &  Knuckles,nan
Shining Force II,RPG
Shining Force,RPG
The Sims™ 3,Simulation
Ship Simulator Extremes: Sigita Pack,Simulation
The Sims™ 3 Fast Lane Stuff,Simulation
The Sims™ 3 World Adventures,Simulation
The Sims™ 3 Late Night,Simulation
The Sims™ 3 Ambitions,Simulation
The Sims™ 3 High-End Loft Stuff,Simulation
Trino,Casual
Trino,Indie
Mishap 2: An Intentional Haunting - Collector's Edition,Casual
The Sims™ 3 Outdoor Living Stuff,Simulation
Who's That Flying?!,Action
Who's That Flying?!,Casual
Who's That Flying?!,Indie
Myst: Masterpiece Edition,Adventure
Myst: Masterpiece Edition,Casual
Guardians of Graxia: Elves & Dwarves,Strategy
Two Worlds II HD,RPG
YOU DON’T KNOW JACK®,Casual
Test Drive Unlimited 2,Racing
King Arthur: The Druids,RPG
Gratuitous Space Battles: Galactic Conquest,Strategy
Gratuitous Space Battles: Galactic Conquest,Indie
Gratuitous Space Battles: Galactic Conquest,Simulation
The Kings' Crusade: New Allies,Strategy
DUNGEONS - Steam Special Edition,RPG
DUNGEONS - Steam Special Edition,Strategy
AI War: Light of the Spire,Indie
AI War: Light of the Spire,Strategy
Drakensang: The River of Time,RPG
RISK™: Factions,Strategy
Crazy Machines 2: Time Travel Add-On,Casual
Crazy Machines 2: Time Travel Add-On,Strategy
BIT.TRIP RUNNER,Action
BIT.TRIP RUNNER,Indie
Homefront,Action
Fate of the World,Casual
Fate of the World,Indie
Fate of the World,Simulation
Fate of the World,Strategy
B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),Indie
"Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack",nan
"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",Strategy
"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",Strategy
"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",Strategy
"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",Strategy
RIFT,Massively Multiplayer
RIFT,RPG
"Warhammer 40,000: Dawn of War II: Retribution",Strategy
Dinner Date,Indie
Dinner Date,Casual
"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",Strategy
Shadow Harvest: Phantom Ops,Action
Cities in Motion: Design Classics,Simulation
Ship Simulator Extremes: Ferry Pack,Simulation
"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",Strategy
STCC The Game 2 – Expansion Pack for RACE 07,Racing
Anomaly: Warzone Earth,Action
Anomaly: Warzone Earth,Indie
Anomaly: Warzone Earth,Strategy
Armada 2526,Strategy
Darkest Hour: A Hearts of Iron Game,Strategy
Dungeons: Into the Dark DLC Pack,Strategy
Dungeons: Into the Dark DLC Pack,RPG
Dino D-Day,Action
Dino D-Day,Indie
Patrician IV: Rise of a Dynasty,Strategy
Portal 2,Action
Portal 2,Adventure
Magicka: Vietnam,Action
Magicka: Vietnam,RPG
Sanctum,Action
Sanctum,Casual
Sanctum,Indie
Sanctum,Strategy
Majesty 2 Collection,Strategy
"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",Strategy
Dawn of War II: Retribution – The Last Stand,Strategy
"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",Strategy
Frozen Synapse,Indie
Frozen Synapse,Strategy
"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",Strategy
Winter Voices Episode 4: Amethyst Rivers,Adventure
Winter Voices Episode 4: Amethyst Rivers,Indie
Winter Voices Episode 4: Amethyst Rivers,RPG
Hunted: The Demon’s Forge™,Action
Hunted: The Demon’s Forge™,Adventure
Hamilton's Great Adventure,Adventure
Hamilton's Great Adventure,Casual
Hamilton's Great Adventure,Indie
The Sims™ 3 Generations,Simulation
Cities in Motion: Tokyo,Simulation
Magicka: Nippon,Action
Magicka: Nippon,RPG
Ghostbusters: Sanctum of Slime Challenge Pack DLC,Action
Ghostbusters: Sanctum of Slime Challenge Pack DLC,Adventure
Still Life 2,Adventure
Still Life,Adventure
Call of Duty®: Black Ops Escalation Content Pack,Action
Dungeon Siege III,Action
Dungeon Siege III,RPG
Duke Nukem Forever,Action
A.V.A. Alliance of Valiant Arms™,Action
Champions Online,Massively Multiplayer
Champions Online,RPG
Spiral Knights,Action
Spiral Knights,Adventure
Spiral Knights,Indie
Spiral Knights,Massively Multiplayer
Spiral Knights,RPG
Spectromancer - Truth & Beauty,Strategy
Cities in Motion: Design Now,Simulation
Two Worlds II Castle Defense,Strategy
The Cat and the Coup,Indie
Magic: The Gathering - Duels of the Planeswalkers 2012,Strategy
Ancients of Ooga,Indie
Ancients of Ooga,Casual
Beat Hazard Ultra,Action
Beat Hazard Ultra,Casual
Beat Hazard Ultra,Indie
Frozen Synapse: Soundtrack,Strategy
Frozen Synapse: Soundtrack,Indie
Solar 2,Indie
Solar 2,Casual
Ironclads: Schleswig War 1864,Strategy
Ironclads: Anglo Russian War 1866,Strategy
Magicka: Final Frontier,Action
Magicka: Final Frontier,RPG
Ironclads: Chincha Islands War 1866,Strategy
F.E.A.R. 3,Action
Magicka: Frozen Lake,Action
Magicka: Frozen Lake,RPG
Magicka: The Watchtower,Action
Magicka: The Watchtower,RPG
Trainz Simulator DLC: The Duchess,Simulation
Magicka: Party Robes,Action
Magicka: Party Robes,RPG
Europa Universalis III: Western - AD 1400 Spritepack,Strategy
Dungeons and Dragons: Daggerdale,Action
Dungeons and Dragons: Daggerdale,RPG
RETRO – Expansion Pack for RACE 07,Racing
Farming Simulator 2011 Equipment Pack 2,Simulation
Europa Universalis III: Eastern - AD 1400 Spritepack,Strategy
Hearts of Iron III: For the Motherland,Strategy
Worms Reloaded: Puzzle Pack,Strategy
Worms Reloaded: Retro Pack,Strategy
Worms Reloaded: Time Attack Pack,Strategy
Dungeons: Map Pack DLC,Strategy
Dungeons: Map Pack DLC,RPG
Worms Reloaded: Forts Pack,Strategy
Puzzle Agent 2,Adventure
Puzzle Agent 2,Casual
Killing Floor: Steampunk Character Pack,Action
Pride of Nations: Spanish-American War 1898,Strategy
Tobe's Vertical Adventure,Action
Tobe's Vertical Adventure,Adventure
Tobe's Vertical Adventure,Indie
Fallout New Vegas: Old World Blues,Action
Fallout New Vegas: Old World Blues,RPG
"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",Strategy
IL-2 Sturmovik: Cliffs of Dover,Simulation
Lucid,Indie
Lucid,Casual
Train Simulator: BR Class 421 '4CIG' Loco,Simulation
Homefront: Express 870 Shotgun,Action
Runespell: Overture,Adventure
Runespell: Overture,Indie
Runespell: Overture,RPG
Men of War: Assault Squad - Skirmish Pack,Strategy
Aaaaa! - Brutal Concussion,Action
Aaaaa! - Brutal Concussion,Indie
Delve Deeper: Treasures and Tunnels,Adventure
Delve Deeper: Treasures and Tunnels,Strategy
Delve Deeper: Treasures and Tunnels,RPG
Delve Deeper: Treasures and Tunnels,Indie
A.R.E.S.: Berzerker Suit,Action
A.R.E.S.: Berzerker Suit,Indie
Cities in Motion: Metro Stations,Simulation
Nancy Drew®: Secrets Can Kill REMASTERED,Adventure
ARMA: Cold War Assault,Action
ARMA: Cold War Assault,Simulation
ARMA: Cold War Assault,Strategy
SpaceChem: 63 Corvi,Casual
SpaceChem: 63 Corvi,Indie
Tropico 4,Simulation
Tropico 4,Strategy
Nancy Drew®: The Captive Curse,Adventure
Nancy Drew®: Trail of the Twister,Adventure
The Clockwork Man,Indie
The Clockwork Man,Casual
Pride of Nations: American Civil War 1862,Strategy
EDGE,Action
EDGE,Indie
Civilization V - Civ and Scenario Pack: Korea,Strategy
Civilization V - Scenario Pack: Wonders of the Ancient World,Strategy
Sanctum: Official Soundtrack,Indie
Hacker Evolution Duality,Indie
Space Pirates and Zombies,Action
Space Pirates and Zombies,Indie
Space Pirates and Zombies,RPG
Space Pirates and Zombies,Strategy
Section 8: Prejudice Frontier Colonies Map Pack,Action
Section 8: Prejudice Blitz Pack,Action
Section 8: Prejudice Overdrive Map Pack,Action
"Warhammer 40,000: Dawn of War II - Ultramarines Pack",Strategy
Fallout New Vegas®: Lonesome Road™,Action
Fallout New Vegas®: Lonesome Road™,RPG
Puzzle Pirates,Adventure
Puzzle Pirates,Casual
Puzzle Pirates,Massively Multiplayer
Puzzle Pirates,Strategy
The Baconing,Action
The Baconing,Adventure
The Baconing,RPG
"Warhammer 40,000: Space Marine",Action
Men of War: Vietnam,Strategy
Hard Reset Extended Edition,Action
Hard Reset Extended Edition,Indie
Pride of Nations: The Franco-Prussian War 1870,Strategy
Wasteland Angel,Action
Wasteland Angel,Indie
Rock of Ages,Action
Rock of Ages,Indie
Rock of Ages,Racing
Rock of Ages,Strategy
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Action
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Massively Multiplayer
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Simulation
Call of Juarez®: The Cartel,Action
Call of Juarez®: The Cartel,Adventure
Cities in Motion: German Cities,Simulation
Magic: The Gathering 2012 - Expansion,Strategy
Sengoku,RPG
Sengoku,Simulation
Sengoku,Strategy
Astro Tripper,Action
Astro Tripper,Indie
Nancy Drew®: Shadow at the Water's Edge,Adventure
Two Worlds II - Pirates of the Flying Fortress,RPG
Bunch of Heroes,Action
Bunch of Heroes,Indie
Duke Nukem Forever: Hail to the Icons Parody Pack,Action
Might & Magic: Heroes VI,RPG
Might & Magic: Heroes VI,Strategy
Supreme Commander: Forged Alliance,Strategy
The Binding of Isaac,Action
The Binding of Isaac,Adventure
The Binding of Isaac,Indie
The Binding of Isaac,RPG
Farming Simulator 2011 Equipment Pack 3,Simulation
Off-Road Drive,Racing
Off-Road Drive,Simulation
Supreme Commander,Strategy
Fate of the World: Tipping Point,Strategy
Fate of the World: Tipping Point,Indie
Fate of the World: Tipping Point,Casual
Fate of the World: Tipping Point,Simulation
Post Apocalyptic Mayhem: DLC - Chaos Pack,Action
Post Apocalyptic Mayhem: DLC - Chaos Pack,Racing
Fate of the World: Denial,Strategy
Fate of the World: Denial,Indie
Fate of the World: Denial,Casual
Fate of the World: Denial,Simulation
Fate of the World: Migration,Strategy
Fate of the World: Migration,Indie
Fate of the World: Migration,Casual
Fate of the World: Migration,Simulation
Sniper: Ghost Warrior - Second Strike,Action
Air Conflicts: Secret Wars,Action
Air Conflicts: Secret Wars,Simulation
Fate of the World: Extras Pack,Strategy
Fate of the World: Extras Pack,Indie
Fate of the World: Extras Pack,Casual
Fate of the World: Extras Pack,Simulation
Dead Rising 2: Off the Record,Action
Dead Rising 2: Off the Record,Adventure
The Baconing DLC - Roesha – One Bad Mutha Co-op Character,Action
The Baconing DLC - Roesha – One Bad Mutha Co-op Character,Adventure
The Baconing DLC - Roesha – One Bad Mutha Co-op Character,RPG
Disciples III - Resurrection,Strategy
Memoir '44 Online,Casual
Memoir '44 Online,Simulation
Memoir '44 Online,Strategy
Train Simulator: Amtrak Acela Express EMU Add-On,Simulation
Costume Quest,Adventure
Costume Quest,Casual
Costume Quest,RPG
The Sims™ 3 Pets,Simulation
Gratuitous Space Battles: The Parasites,Strategy
Gratuitous Space Battles: The Parasites,Indie
Gratuitous Space Battles: The Parasites,Simulation
Serious Sam: The Random Encounter,Action
Serious Sam: The Random Encounter,Indie
Serious Sam: The Random Encounter,RPG
Before the Echo,Indie
Before the Echo,RPG
Puzzler World 2,Casual
Puzzler World 2,Indie
Puzzler World 2,Strategy
Airline Tycoon 2,Simulation
Airline Tycoon 2,Strategy
ArcaniA: Fall of Setarrif,RPG
The Haunted: Hells Reach,Action
The Haunted: Hells Reach,Indie
Orcs Must Die! - Artifacts of Power,Action
Orcs Must Die! - Artifacts of Power,Indie
Orcs Must Die! - Artifacts of Power,Strategy
Dungeon Siege III: Treasures of the Sun,Action
Dungeon Siege III: Treasures of the Sun,RPG
DC Universe™ Online,Action
DC Universe™ Online,Adventure
DC Universe™ Online,Massively Multiplayer
DC Universe™ Online,RPG
Saints Row: The Third Initiation Station,Action
Tropico 4: Junta Military DLC,Simulation
Tropico 4: Junta Military DLC,Strategy
Sonic Generations Collection,Action
Nancy Drew®: Alibi in Ashes,Adventure
Orcs Must Die! - Lost Adventures,Action
Orcs Must Die! - Lost Adventures,Indie
Orcs Must Die! - Lost Adventures,Strategy
Call of Duty®: Modern Warfare® 3,Action
L.A. Noire,Adventure
L.A. Noire,Strategy
L.A. Noire: DLC Bundle,Adventure
L.A. Noire: DLC Bundle,Strategy
Men of War: Assault Squad - MP Supply Pack Charlie,Strategy
Jamestown Soundtrack,Action
Jamestown Soundtrack,Indie
"Jamestown: Gunpowder, Treason, & Plot",Action
"Jamestown: Gunpowder, Treason, & Plot",Indie
Dungeon Defenders Halloween Costume Pack,nan
Dungeon Defenders Capture the Flag Pre-Alpha Pass (Free DLC),nan
Dungeon Defenders Halloween Mission Pack,Strategy
Dungeon Defenders Halloween Mission Pack,RPG
Dungeon Defenders Halloween Mission Pack,Indie
Fractal: Make Blooms Not War,Indie
Fractal: Make Blooms Not War,Casual
Magicka: Horror Props Item Pack,Action
Magicka: Horror Props Item Pack,RPG
SkyDrift,Indie
SkyDrift,Racing
Magicka: Holiday Spirit Item Pack,Action
Magicka: Holiday Spirit Item Pack,RPG
Total War: SHOGUN 2 - The Hattori Clan Pack,Strategy
Total War: Shogun 2 - Blood Pack DLC,Strategy
Magicka: The Stars Are Left,Action
Magicka: The Stars Are Left,RPG
Europa Universalis III: Reformation SpritePack,Strategy
Europa Universalis III: Enlightenment SpritePack,nan
Real Warfare 1242,Strategy
Batman Arkham City: Nightwing Bundle,Action
Galactic Civilizations® II: Ultimate Edition,Strategy
Train Simulator: West Coast Main Line North Route Add-On,Simulation
APB Reloaded,Action
APB Reloaded,Massively Multiplayer
Blackwell Unbound,Adventure
Blackwell Unbound,Indie
Batman Arkham City: Robin Bundle,Action
Men of War: Assault Squad - Skirmish Pack 2,Strategy
Killing Floor - Steampunk Character Pack 2,Action
Flatout 3: Chaos & Destruction,Racing
Assassin's Creed Revelations - The Ancestors Character Pack,Action
Dungeon Defenders The Great Turkey Hunt! Mission & Costumes,Action
Dungeon Defenders The Great Turkey Hunt! Mission & Costumes,RPG
Dungeon Defenders The Great Turkey Hunt! Mission & Costumes,Indie
Tropico 4: Plantador DLC,Simulation
Tropico 4: Plantador DLC,Strategy
Earth Defense Force: Insect Armageddon,Action
Magic 2012 Deck Pack 2,Strategy
"Warhammer 40,000: Space Marine - Golden Relic Chainsword",Action
"Warhammer 40,000: Space Marine - Traitor Legions Pack",Action
Dungeons of Dredmor: Realm of the Diggle Gods,Casual
Dungeons of Dredmor: Realm of the Diggle Gods,Indie
Dungeons of Dredmor: Realm of the Diggle Gods,RPG
"Warhammer 40,000: Space Marine - Emperor’s Elite Pack",Action
Pirates of Black Cove: Origins,Strategy
"Warhammer 40,000: Space Marine - Golden Relic Bolter",Action
Sanctum: X-Mas Carnage (Free DLC),Action
Sanctum: X-Mas Carnage (Free DLC),Casual
Sanctum: X-Mas Carnage (Free DLC),Indie
Sanctum: X-Mas Carnage (Free DLC),Strategy
X3: Albion Prelude,Action
X3: Albion Prelude,Simulation
Trine 2: Complete Story,Action
Trine 2: Complete Story,Adventure
Trine 2: Complete Story,Indie
Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,Action
Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,RPG
Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,Indie
Satazius Demo,Action
Satazius Demo,Indie
Bunch of Heroes: Holiday Pack (Free DLC),Action
Bunch of Heroes: Holiday Pack (Free DLC),Indie
SATAZIUS,Action
SATAZIUS,Indie
Fable - The Lost Chapters,Action
Fable - The Lost Chapters,Adventure
Fable - The Lost Chapters,RPG
Renegade Ops - Reinforcement Pack,Action
Crazy Machines 2: Happy New Year DLC,Casual
Crazy Machines 2: Happy New Year DLC,Strategy
Dungeon Defenders - Etherian Holiday Extravaganza,Action
Dungeon Defenders - Etherian Holiday Extravaganza,RPG
Dungeon Defenders - Etherian Holiday Extravaganza,Indie
Saints Row: The Third Warrior Pack,Action
Renegade Ops - Coldstrike Campaign,Action
"Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set",Action
"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set",Action
"Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set",Action
"Warhammer 40,000: Space Marine - Legion of the Damned Armour Set",Action
"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack",Action
Earth Defense Force Tactician Advanced Tech Package,Action
Earth Defense Force Aerialist Munitions Package,Action
Earth Defense Force Trooper Special Issue Enforcer Package,Action
Batman Arkham City: Challenge Map Pack,Action
Batman Arkham City: Arkham City Skins Pack,Action
Earth Defense Force Battle Armor Weapon Chest,Action
Oil Rush,Indie
Oil Rush,Strategy
Train Simulator: Woodhead Route Add-On,Simulation
King Arthur II: The Role-Playing Wargame,RPG
King Arthur II: The Role-Playing Wargame,Strategy
King Arthur II: Dead Legions,Strategy
King Arthur II: Dead Legions,RPG
Serious Sam 2,Action
